belief,disbelief,uncertainty,status
0.028173275,0.005738273,0.966088451,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.046774258,0.010539389,0.942686353,Accepted
0.048868673,0.021826957,0.929304369,Accepted
0.005530429,0,0.994469571,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.003463548,0,0.996536452,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.020692766,0,0.979307234,Accepted
0.032195299,0.0040811,0.963723602,Accepted
0.036624723,0.012204465,0.951170812,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.046774258,0.010539389,0.942686353,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.058459698,0.000357064,0.941183238,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.046453918,0.032031217,0.921514865,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.003463548,0,0.996536452,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.024624794,0,0.975375206,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.103307961,0.061369848,0.835322191,Accepted
0.003463548,0,0.996536452,Accepted
0.046774258,0.010539389,0.942686353,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.058459698,0.000357064,0.941183238,Accepted
0.058459698,0.000357064,0.941183238,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.094912261,0.065689878,0.839397861,Accepted
0.017996151,0.021481041,0.960522808,Accepted
0.017996151,0.021481041,0.960522808,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.147644212,0.039344886,0.813010902,Accepted
0.017590576,0.000201685,0.982207739,Accepted
0.020692766,0,0.979307234,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.027422498,0.026684128,0.945893374,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.024380073,0.009699001,0.965920926,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.094912261,0.065689878,0.839397861,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.046774258,0.010539389,0.942686353,Accepted
0.042284915,0.020021593,0.937693492,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.032195299,0.0040811,0.963723602,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.013756834,0,0.986243166,Accepted
0.00207797,0,0.99792203,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.012632731,0,0.987367269,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.030282447,0.011240315,0.958477238,Accepted
0.003463548,0,0.996536452,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.108531891,0.070950047,0.820518062,Accepted
0.020692766,0,0.979307234,Accepted
0.005530429,0,0.994469571,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.053852361,0.015477838,0.930669801,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.046448993,0.005946765,0.947604241,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.002327975,0,0.997672025,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.048868673,0.021826957,0.929304369,Accepted
0.008581501,0,0.991418499,Accepted
0.012632731,0,0.987367269,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.048868673,0.021826957,0.929304369,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.047525175,0.029735844,0.922738981,Accepted
0.048868673,0.021826957,0.929304369,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.00544391,0.12207774,0.872478351,Accepted
0.013756834,0,0.986243166,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.094912261,0.065689878,0.839397861,Accepted
0.037357186,0.008459599,0.954183214,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.00207797,0,0.99792203,Accepted
0.003463548,0,0.996536452,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.003463548,0,0.996536452,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.098023382,0.014078978,0.887897639,Accepted
0.003463548,0,0.996536452,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.036624723,0.012204465,0.951170812,Accepted
0.036624723,0.012204465,0.951170812,Accepted
0.036624723,0.012204465,0.951170812,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.00544391,0.12207774,0.872478351,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.016236877,0,0.983763123,Accepted
0.108531891,0.070950047,0.820518062,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.048961862,0.046840418,0.90419772,Accepted
0.041987741,0.015956278,0.942055981,Accepted
0.01932387,0,0.98067613,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.046448993,0.005946765,0.947604241,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.027422498,0.026684128,0.945893374,Accepted
0.058459698,0.000357064,0.941183238,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.053852361,0.015477838,0.930669801,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.053852361,0.015477838,0.930669801,Accepted
0.027843287,0.019724879,0.952431834,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.003463548,0,0.996536452,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.046453918,0.032031217,0.921514865,Accepted
0,0.041180912,0.958819088,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.098023382,0.014078978,0.887897639,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.058459698,0.000357064,0.941183238,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.017590576,0.000201685,0.982207739,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.032195299,0.0040811,0.963723602,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.297335082,0.031270808,0.671394111,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.200201005,0.024097156,0.775701838,Accepted
0.046453918,0.032031217,0.921514865,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.002327975,0,0.997672025,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.01672105,0.000210671,0.983068279,Accepted
0,0.041180912,0.958819088,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.108531891,0.070950047,0.820518062,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.048868673,0.021826957,0.929304369,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0,0.041180912,0.958819088,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.017590576,0.000201685,0.982207739,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.003463548,0,0.996536452,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.017996151,0.021481041,0.960522808,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.020692766,0,0.979307234,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.147644212,0.039344886,0.813010902,Accepted
0.027422498,0.026684128,0.945893374,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.027843287,0.019724879,0.952431834,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.003463548,0,0.996536452,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.108531891,0.070950047,0.820518062,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.027422498,0.026684128,0.945893374,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.094912261,0.065689878,0.839397861,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.027422498,0.026684128,0.945893374,Accepted
0.046453918,0.032031217,0.921514865,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.117915119,0,0.882084881,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.054757714,0,0.945242286,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.003463548,0,0.996536452,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.041256145,0,0.958743855,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.147644212,0.039344886,0.813010902,Accepted
0.147644212,0.039344886,0.813010902,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047525175,0.029735844,0.922738981,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.016236877,0,0.983763123,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.048961862,0.046840418,0.90419772,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.01672105,0.000210671,0.983068279,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.046774258,0.010539389,0.942686353,Accepted
0.053852361,0.015477838,0.930669801,Accepted
0.028173275,0.005738273,0.966088451,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.108531891,0.070950047,0.820518062,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.005530429,0,0.994469571,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.103307961,0.061369848,0.835322191,Accepted
0.020692766,0,0.979307234,Accepted
0.048462439,0.018760366,0.932777195,Accepted
0.103307961,0.061369848,0.835322191,Accepted
0.103307961,0.061369848,0.835322191,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.098023382,0.014078978,0.887897639,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.117915119,0,0.882084881,Accepted
0.005530429,0,0.994469571,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.003463548,0,0.996536452,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.046448993,0.005946765,0.947604241,Accepted
0.297335082,0.031270808,0.671394111,Accepted
0.042284915,0.020021593,0.937693492,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.036624723,0.012204465,0.951170812,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.020692766,0,0.979307234,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.098023382,0.014078978,0.887897639,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.098023382,0.014078978,0.887897639,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.029513317,0.005430502,0.96505618,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.046448993,0.005946765,0.947604241,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.019372302,0.004910288,0.97571741,Accepted
0.042284915,0.020021593,0.937693492,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.005530429,0,0.994469571,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.046448993,0.005946765,0.947604241,Accepted
0.036624723,0.012204465,0.951170812,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.058459698,0.000357064,0.941183238,Accepted
0.103307961,0.061369848,0.835322191,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.119069946,0.071314926,0.809615129,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.066201608,0.00208383,0.931714562,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.297335082,0.031270808,0.671394111,Accepted
0.067874119,0.020541789,0.911584092,Accepted
0.059818654,0.071662682,0.868518663,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.147644212,0.039344886,0.813010902,Accepted
0.003463548,0,0.996536452,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.063997724,0.021419885,0.914582391,Accepted
0.003463548,0,0.996536452,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.02785967,0,0.97214033,Accepted
0,0.041180912,0.958819088,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.032044777,0.00068134,0.967273883,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.027843287,0.019724879,0.952431834,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.397557727,0.044148948,0.558293325,Accepted
0,0.041180912,0.958819088,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.012632731,0,0.987367269,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.047525175,0.029735844,0.922738981,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.048868673,0.021826957,0.929304369,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.024380073,0.009699001,0.965920926,Accepted
0.017996151,0.021481041,0.960522808,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.003463548,0,0.996536452,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.059818654,0.071662682,0.868518663,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.053852361,0.015477838,0.930669801,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.027422498,0.026684128,0.945893374,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.147644212,0.039344886,0.813010902,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.015555535,0.004438897,0.980005568,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.028173275,0.005738273,0.966088451,Accepted
0.047666314,0.046634331,0.905699356,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.082175591,0.029328603,0.888495806,Accepted
0.082791444,0.080174312,0.837034244,Accepted
0.068858101,0.00064936,0.930492538,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0,0.041180912,0.958819088,Accepted
0.021073213,0.013334699,0.965592088,Accepted
0.052987838,0.050707574,0.896304587,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.056463681,0.002672358,0.940863961,Accepted
0.105495043,0.020765973,0.873738984,Accepted
0.003463548,0,0.996536452,Accepted
0.008581501,0,0.991418499,Accepted
0.028173275,0.005738273,0.966088451,Accepted
0.050397125,0.013620469,0.935982406,Accepted
0.078880397,0.03709134,0.884028262,Accepted
0.02436211,0,0.97563789,Accepted
0.326690158,0.039141734,0.634168108,Accepted
0.078880397,0.03709134,0.884028262,Accepted
0.116332717,0.037990773,0.84567651,Accepted
0.041251106,0,0.958748894,Accepted
0.116332717,0.037990773,0.84567651,Accepted
0.175302758,0.104138185,0.720559057,Accepted
0.095228407,0.090306569,0.814465024,Accepted
0.095228407,0.090306569,0.814465024,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0.041923504,0,0.958076496,Accepted
0.104307022,0.124959698,0.77073328,Accepted
0.185883003,0.033131725,0.780985272,Accepted
0.006738928,0,0.993261072,Accepted
0.185883003,0.033131725,0.780985272,Accepted
0.185883003,0.033131725,0.780985272,Accepted
0.116332717,0.037990773,0.84567651,Accepted
0.145702844,0.052001584,0.802295573,Accepted
0.199090883,0.119572589,0.681336528,Accepted
0.121697765,0,0.878302235,Accepted
0.097218865,0,0.902781135,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0.14110533,0.135332153,0.723562517,Accepted
0.097218865,0,0.902781135,Accepted
0.109382247,0,0.890617753,Accepted
0.095228407,0.090306569,0.814465024,Accepted
0.030126006,0.008596699,0.961277295,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0.052688094,0.037501036,0.90981087,Accepted
0.097218865,0,0.902781135,Accepted
0.104307022,0.124959698,0.77073328,Accepted
0.053740308,0,0.946259692,Accepted
0.14110533,0.135332153,0.723562517,Accepted
0.19098163,0.168111398,0.640906972,Accepted
0.036973203,0.009371579,0.953655218,Accepted
0.004977113,0.217564866,0.777458021,Accepted
0.004977113,0.217564866,0.777458021,Accepted
0.004977113,0.217564866,0.777458021,Accepted
0.004977113,0.217564866,0.777458021,Accepted
0.004977113,0.217564866,0.777458021,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0,0.006210317,0.993789683,Accepted
0.033963056,0,0.966036944,Accepted
0.161848498,0.110816063,0.727335439,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0.145702844,0.052001584,0.802295573,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0.085728669,0.083281266,0.830990065,Accepted
0.126219752,0,0.873780248,Accepted
0.030126006,0.008596699,0.961277295,Accepted
0.070570558,0.009438011,0.919991431,Accepted
0.056128556,0.010327753,0.933543691,Accepted
0.14110533,0.135332153,0.723562517,Accepted
0.077912159,0.044192855,0.877894985,Accepted
0.030126006,0.008596699,0.961277295,Accepted
0.030126006,0.008596699,0.961277295,Accepted
0.199090883,0.119572589,0.681336528,Accepted
0.199090883,0.119572589,0.681336528,Accepted
0.199090883,0.119572589,0.681336528,Accepted
0.004977113,0.217564866,0.777458021,Accepted
0.004977113,0.217564866,0.777458021,Accepted
0.175703358,0.022384421,0.801912221,Accepted
0.095228407,0.090306569,0.814465024,Accepted
0.097218865,0,0.902781135,Accepted
0.14110533,0.135332153,0.723562517,Accepted
0.030126006,0.008596699,0.961277295,Accepted
0.199090883,0.119572589,0.681336528,Accepted
0.051364201,0,0.948635799,Accepted
0.069435694,0.023138073,0.907426233,Accepted
0.185883003,0.033131725,0.780985272,Accepted
0.199090883,0.119572589,0.681336528,Accepted
0.121697765,0,0.878302235,Accepted
0.030126006,0.008596699,0.961277295,Accepted
0.095228407,0.090306569,0.814465024,Accepted
0.095228407,0.090306569,0.814465024,Accepted
0.069435694,0.023138073,0.907426233,Accepted
0.030126006,0.008596699,0.961277295,Accepted
0.116332717,0.037990773,0.84567651,Accepted
0.008306395,0,0.991693605,Accepted
